src_id,ad_cate,date,converted
715,233,2021-08-17,0
655,347,2021-08-17,0
842,314,2021-08-17,0
876,374,2021-08-17,1
898,364,2021-08-17,0
884,365,2021-08-17,1
598,127,2021-08-17,0
894,435,2021-08-17,0
113,132,2021-08-17,0
899,320,2021-08-17,0
661,62,2021-08-17,1
645,183,2021-08-17,0
16,252,2021-08-17,0
952,319,2021-08-17,0
933,494,2021-08-17,0
348,43,2021-08-17,0
862,314,2021-08-17,0
533,317,2021-08-17,0
442,48,2021-08-17,0
668,131,2021-08-17,0
33,462,2021-08-17,0
439,208,2021-08-17,1
470,100,2021-08-17,0
152,53,2021-08-17,0
65,188,2021-08-17,0
281,345,2021-08-17,0
559,478,2021-08-17,0
12,440,2021-08-17,0
383,315,2021-08-17,0
126,175,2021-08-17,0
583,204,2021-08-17,0
274,12,2021-08-17,1
33,33,2021-08-17,1
903,138,2021-08-17,0
620,379,2021-08-17,1
376,183,2021-08-17,0
961,322,2021-08-17,0
775,268,2021-08-17,0
482,92,2021-08-17,1
701,19,2021-08-17,0
482,154,2021-08-17,1
243,290,2021-08-17,0
730,376,2021-08-17,0
226,292,2021-08-17,0
772,296,2021-08-17,0
694,329,2021-08-17,0
183,109,2021-08-17,0
500,452,2021-08-17,0
638,312,2021-08-17,0
257,30,2021-08-17,0
788,470,2021-08-17,1
461,369,2021-08-17,1
356,283,2021-08-17,0
144,370,2021-08-17,0
950,405,2021-08-17,0
651,409,2021-08-17,1
646,380,2021-08-17,0
420,194,2021-08-17,0
146,238,2021-08-17,0
575,18,2021-08-17,1
927,110,2021-08-17,1
332,7,2021-08-17,0
183,287,2021-08-17,0
579,307,2021-08-17,0
409,65,2021-08-17,0
235,418,2021-08-17,0
766,436,2021-08-17,0
162,98,2021-08-17,0
908,226,2021-08-17,0
326,341,2021-08-17,0
850,28,2021-08-17,0
323,322,2021-08-17,0
155,143,2021-08-17,0
280,88,2021-08-17,1
242,311,2021-08-17,0
152,494,2021-08-17,0
833,428,2021-08-17,0
163,395,2021-08-17,0
936,324,2021-08-17,0
611,202,2021-08-17,0
444,141,2021-08-17,0
490,463,2021-08-17,0
236,212,2021-08-17,0
617,407,2021-08-17,0
664,89,2021-08-17,1
446,358,2021-08-17,0
83,93,2021-08-17,0
306,86,2021-08-17,0
452,27,2021-08-17,0
443,432,2021-08-17,0
1,351,2021-08-17,0
755,96,2021-08-17,0
142,388,2021-08-17,0
432,290,2021-08-17,0
967,222,2021-08-17,0
758,106,2021-08-17,0
225,355,2021-08-17,1
968,233,2021-08-17,0
507,495,2021-08-17,0
396,432,2021-08-17,0
749,444,2021-08-17,0
977,388,2021-08-17,0
389,39,2021-08-17,0
290,118,2021-08-17,0
700,374,2021-08-17,0
733,489,2021-08-17,0
185,359,2021-08-17,0
136,60,2021-08-17,1
999,410,2021-08-17,0
119,453,2021-08-17,1
832,496,2021-08-17,0
760,160,2021-08-17,1
395,273,2021-08-17,0
395,414,2021-08-17,1
689,398,2021-08-17,0
160,165,2021-08-17,0
33,239,2021-08-17,0
541,344,2021-08-17,0
386,314,2021-08-17,0
243,292,2021-08-17,0
823,405,2021-08-17,0
86,313,2021-08-17,0
227,262,2021-08-17,0
330,322,2021-08-17,0
78,280,2021-08-17,0
608,139,2021-08-17,0
70,212,2021-08-17,1
454,169,2021-08-17,0
494,150,2021-08-17,0
429,62,2021-08-17,0
918,461,2021-08-17,0
913,102,2021-08-17,0
37,380,2021-08-17,0
812,103,2021-08-17,1
858,292,2021-08-17,0
146,340,2021-08-17,0
441,476,2021-08-17,0
340,9,2021-08-17,0
877,160,2021-08-17,0
776,397,2021-08-17,0
780,62,2021-08-17,0
686,203,2021-08-17,0
413,389,2021-08-17,1
826,284,2021-08-17,0
390,252,2021-08-17,0
8,12,2021-08-17,1
580,385,2021-08-17,0
307,122,2021-08-17,0
46,327,2021-08-17,1
844,360,2021-08-17,0
23,76,2021-08-17,0
632,341,2021-08-17,0
40,424,2021-08-17,0
979,345,2021-08-17,0
232,452,2021-08-17,0
855,231,2021-08-17,0
148,7,2021-08-17,0
384,163,2021-08-17,0
198,307,2021-08-17,1
276,396,2021-08-17,0
599,67,2021-08-17,1
518,43,2021-08-17,0
249,89,2021-08-17,0
511,75,2021-08-17,0
525,133,2021-08-17,0
598,66,2021-08-17,0
607,49,2021-08-17,0
325,97,2021-08-17,0
253,291,2021-08-17,0
714,453,2021-08-17,0
520,65,2021-08-17,0
284,38,2021-08-17,0
25,342,2021-08-17,0
432,330,2021-08-17,0
819,334,2021-08-17,0
518,461,2021-08-17,0
726,306,2021-08-17,0
613,70,2021-08-17,0
844,272,2021-08-17,0
697,220,2021-08-17,0
90,272,2021-08-17,0
573,379,2021-08-17,0
249,216,2021-08-17,0
723,242,2021-08-17,0
443,60,2021-08-17,0
817,171,2021-08-17,0
289,61,2021-08-17,0
308,349,2021-08-17,0
69,43,2021-08-17,0
931,486,2021-08-17,0
309,217,2021-08-17,0
427,354,2021-08-17,0
231,325,2021-08-17,0
448,467,2021-08-17,0
511,46,2021-08-17,0
418,148,2021-08-17,0
64,179,2021-08-17,0
126,103,2021-08-17,0
14,339,2021-08-17,0
946,464,2021-08-17,1
780,92,2021-08-17,1
294,150,2021-08-17,0
764,23,2021-08-17,0
556,40,2021-08-17,0
155,216,2021-08-17,0
215,395,2021-08-17,0
867,333,2021-08-17,0
601,47,2021-08-17,1
477,87,2021-08-17,0
740,390,2021-08-17,0
228,365,2021-08-17,0
161,328,2021-08-17,0
554,236,2021-08-17,0
288,338,2021-08-17,0
557,96,2021-08-17,1
869,355,2021-08-17,0
454,202,2021-08-17,0
177,256,2021-08-17,0
540,385,2021-08-17,0
606,168,2021-08-17,0
616,296,2021-08-17,0
273,12,2021-08-17,0
225,478,2021-08-17,1
375,159,2021-08-17,0
314,340,2021-08-17,0
343,133,2021-08-17,0
150,65,2021-08-17,0
289,124,2021-08-17,0
135,371,2021-08-17,0
265,150,2021-08-17,0
73,49,2021-08-17,0
687,481,2021-08-17,1
869,268,2021-08-17,0
851,85,2021-08-17,0
796,149,2021-08-17,0
871,478,2021-08-17,0
753,465,2021-08-17,0
423,334,2021-08-17,0
852,47,2021-08-17,1
280,298,2021-08-17,0
544,431,2021-08-17,0
631,10,2021-08-17,0
909,455,2021-08-17,0
572,151,2021-08-17,1
738,254,2021-08-17,0
586,480,2021-08-17,0
571,69,2021-08-17,0
862,478,2021-08-17,0
959,158,2021-08-17,0
613,234,2021-08-17,0
702,201,2021-08-17,0
296,470,2021-08-17,0
292,399,2021-08-17,0
940,98,2021-08-17,0
514,124,2021-08-17,0
679,216,2021-08-17,0
101,384,2021-08-17,0
290,348,2021-08-17,0
50,341,2021-08-17,0
682,323,2021-08-17,1
49,135,2021-08-17,0
477,433,2021-08-17,0
620,474,2021-08-17,0
836,485,2021-08-17,0
35,373,2021-08-17,0
75,340,2021-08-17,0
275,177,2021-08-17,0
526,471,2021-08-17,0
491,109,2021-08-17,0
973,423,2021-08-17,1
760,239,2021-08-17,0
201,187,2021-08-17,0
27,428,2021-08-17,0
284,366,2021-08-17,0
443,289,2021-08-17,0
689,120,2021-08-17,0
489,200,2021-08-17,0
350,423,2021-08-17,0
363,310,2021-08-17,1
628,82,2021-08-17,0
714,19,2021-08-17,0
885,440,2021-08-17,0
566,298,2021-08-17,0
671,40,2021-08-17,0
264,165,2021-08-17,1
521,124,2021-08-17,0
653,289,2021-08-17,0
210,148,2021-08-17,1
313,85,2021-08-17,0
837,276,2021-08-17,0
678,309,2021-08-17,0
670,27,2021-08-17,0
867,386,2021-08-17,0
760,87,2021-08-17,0
624,182,2021-08-17,1
291,391,2021-08-17,0
917,337,2021-08-17,0
846,156,2021-08-17,0
455,316,2021-08-17,0
512,430,2021-08-17,0
388,278,2021-08-17,0
311,277,2021-08-17,0
118,142,2021-08-17,0
1,410,2021-08-17,0
774,494,2021-08-17,0
743,160,2021-08-17,0
161,151,2021-08-17,0
429,237,2021-08-17,1
60,194,2021-08-17,0
976,88,2021-08-17,0
710,139,2021-08-17,0
484,116,2021-08-17,0
171,153,2021-08-17,0
359,451,2021-08-17,0
789,371,2021-08-17,0
231,195,2021-08-17,0
454,32,2021-08-17,1
279,54,2021-08-17,0
550,302,2021-08-17,0
873,410,2021-08-17,0
909,342,2021-08-17,0
91,261,2021-08-17,0
528,54,2021-08-17,0
620,7,2021-08-17,0
284,375,2021-08-17,0
673,164,2021-08-17,0
858,397,2021-08-17,0
618,238,2021-08-17,0
869,150,2021-08-17,0
728,331,2021-08-17,0
773,121,2021-08-17,0
794,345,2021-08-17,0
903,328,2021-08-17,0
236,63,2021-08-17,0
695,54,2021-08-17,0
8,40,2021-08-17,0
551,372,2021-08-17,0
177,355,2021-08-17,0
853,485,2021-08-17,1
207,217,2021-08-17,0
914,401,2021-08-17,0
898,129,2021-08-17,0
676,283,2021-08-17,0
877,435,2021-08-17,0
864,80,2021-08-17,0
376,233,2021-08-17,0
523,465,2021-08-17,1
897,306,2021-08-17,0
279,314,2021-08-17,0
204,79,2021-08-17,0
787,496,2021-08-17,1
149,83,2021-08-17,0
109,209,2021-08-17,0
743,486,2021-08-17,0
286,202,2021-08-17,0
119,216,2021-08-17,0
304,296,2021-08-17,0
449,323,2021-08-17,1
810,466,2021-08-17,0
492,435,2021-08-17,0
906,455,2021-08-17,0
534,222,2021-08-17,0
849,244,2021-08-17,0
91,222,2021-08-17,0
117,94,2021-08-17,1
24,193,2021-08-17,0
110,354,2021-08-17,0
486,498,2021-08-17,0
83,384,2021-08-17,0
746,341,2021-08-17,0
902,114,2021-08-17,0
763,493,2021-08-17,0
716,489,2021-08-17,0
686,43,2021-08-17,0
154,233,2021-08-17,0
689,52,2021-08-17,0
762,276,2021-08-17,0
479,205,2021-08-17,0
433,169,2021-08-17,0
989,152,2021-08-17,0
45,421,2021-08-17,0
697,326,2021-08-17,0
803,495,2021-08-17,1
939,268,2021-08-17,0
775,386,2021-08-17,1
370,349,2021-08-17,0
891,78,2021-08-17,0
633,453,2021-08-17,0
167,450,2021-08-17,0
295,371,2021-08-17,0
919,451,2021-08-17,0
444,10,2021-08-17,0
287,385,2021-08-17,0
816,324,2021-08-17,0
756,30,2021-08-17,1
362,476,2021-08-17,0
293,129,2021-08-17,0
977,460,2021-08-17,1
77,186,2021-08-17,0
983,447,2021-08-17,0
465,341,2021-08-17,0
826,333,2021-08-17,0
338,422,2021-08-17,1
19,471,2021-08-17,1
786,352,2021-08-17,0
136,328,2021-08-17,0
650,144,2021-08-17,0
401,244,2021-08-17,0
432,88,2021-08-17,0
394,478,2021-08-17,0
484,239,2021-08-17,0
402,275,2021-08-17,0
31,433,2021-08-17,1
846,465,2021-08-17,0
447,333,2021-08-17,0
700,447,2021-08-17,0
187,107,2021-08-17,0
148,389,2021-08-17,0
605,132,2021-08-17,0
537,272,2021-08-17,0
10,124,2021-08-17,0
23,249,2021-08-17,1
421,118,2021-08-17,0
453,132,2021-08-17,0
431,5,2021-08-17,0
515,420,2021-08-17,0
609,105,2021-08-17,1
365,459,2021-08-17,0
655,489,2021-08-17,0
898,6,2021-08-17,0
687,358,2021-08-17,0
516,473,2021-08-17,0
852,282,2021-08-17,0
113,106,2021-08-17,0
270,461,2021-08-17,0
985,419,2021-08-17,0
665,318,2021-08-17,1
359,327,2021-08-17,0
205,350,2021-08-17,0
459,76,2021-08-17,0
461,439,2021-08-17,0
826,54,2021-08-17,0
698,180,2021-08-17,0
826,214,2021-08-17,0
398,148,2021-08-17,0
825,36,2021-08-17,0
389,197,2021-08-17,0
992,404,2021-08-17,0
207,250,2021-08-17,0
393,46,2021-08-17,0
71,448,2021-08-17,1
138,462,2021-08-17,0
810,356,2021-08-17,0
297,387,2021-08-17,0
942,322,2021-08-17,0
255,369,2021-08-17,0
535,387,2021-08-17,0
568,71,2021-08-17,0
143,485,2021-08-17,0
947,133,2021-08-17,0
87,1,2021-08-17,0
283,102,2021-08-17,0
939,259,2021-08-17,0
753,51,2021-08-17,0
180,159,2021-08-17,0
637,128,2021-08-17,0
199,288,2021-08-17,0
205,378,2021-08-17,0
500,245,2021-08-17,1
432,325,2021-08-17,0
989,312,2021-08-17,0
41,123,2021-08-17,0
421,185,2021-08-17,0
770,350,2021-08-17,0
965,313,2021-08-17,1
722,272,2021-08-17,0
539,41,2021-08-17,0
68,424,2021-08-17,0
260,291,2021-08-17,0
635,373,2021-08-17,0
274,334,2021-08-17,0
575,305,2021-08-17,0
525,248,2021-08-17,0
918,252,2021-08-17,0
170,470,2021-08-17,0
525,327,2021-08-17,0
237,235,2021-08-17,0
842,176,2021-08-17,0
722,265,2021-08-17,0
641,434,2021-08-17,0
690,111,2021-08-17,0
170,46,2021-08-17,0
195,47,2021-08-17,0
593,124,2021-08-17,0
27,489,2021-08-17,0
313,108,2021-08-17,0
317,364,2021-08-17,0
298,126,2021-08-17,1
777,111,2021-08-17,0
249,82,2021-08-17,0
213,128,2021-08-17,0
645,310,2021-08-17,0
869,44,2021-08-17,0
700,345,2021-08-17,0
501,17,2021-08-17,0
952,341,2021-08-17,1
197,15,2021-08-17,0
72,27,2021-08-17,0
17,205,2021-08-17,1
843,61,2021-08-17,0
269,80,2021-08-17,0
894,319,2021-08-17,0
583,137,2021-08-17,1
421,33,2021-08-17,0
270,382,2021-08-17,0
893,457,2021-08-17,0
303,73,2021-08-17,0
295,318,2021-08-17,0
189,183,2021-08-17,0
671,391,2021-08-17,1
469,281,2021-08-17,0
767,339,2021-08-17,0
675,280,2021-08-17,0
935,263,2021-08-17,0
322,400,2021-08-17,1
145,304,2021-08-17,0
803,335,2021-08-17,0
356,342,2021-08-17,0
52,282,2021-08-17,0
172,333,2021-08-17,0
556,301,2021-08-17,0
433,366,2021-08-17,0
329,475,2021-08-17,1
857,77,2021-08-17,0
781,266,2021-08-17,0
499,453,2021-08-17,0
821,290,2021-08-17,0
161,301,2021-08-17,0
458,231,2021-08-17,0
699,495,2021-08-17,0
47,384,2021-08-17,0
565,278,2021-08-17,0
334,3,2021-08-17,1
159,98,2021-08-17,0
595,397,2021-08-17,0
214,149,2021-08-17,0
990,383,2021-08-17,0
662,410,2021-08-17,0
735,211,2021-08-17,0
978,417,2021-08-17,0
535,356,2021-08-17,0
994,467,2021-08-17,0
456,97,2021-08-17,1
164,451,2021-08-17,1
110,158,2021-08-17,0
583,233,2021-08-17,0
805,377,2021-08-17,0
337,351,2021-08-17,0
381,11,2021-08-17,0
203,301,2021-08-17,1
74,224,2021-08-17,0
233,348,2021-08-17,1
576,422,2021-08-17,1
428,303,2021-08-17,0
162,79,2021-08-17,0
646,80,2021-08-17,0
927,104,2021-08-17,0
6,215,2021-08-17,0
757,165,2021-08-17,0
307,155,2021-08-17,0
854,498,2021-08-17,0
542,318,2021-08-17,0
562,191,2021-08-17,0
326,443,2021-08-17,0
843,303,2021-08-17,0
967,6,2021-08-17,1
308,310,2021-08-17,0
653,432,2021-08-17,0
713,8,2021-08-17,0
390,380,2021-08-17,0
766,122,2021-08-17,0
819,264,2021-08-17,0
304,179,2021-08-17,0
626,101,2021-08-17,0
707,205,2021-08-17,0
231,106,2021-08-17,0
57,169,2021-08-17,0
49,210,2021-08-17,0
470,59,2021-08-17,0
886,125,2021-08-17,0
3,411,2021-08-17,0
121,28,2021-08-17,0
718,336,2021-08-17,0
735,61,2021-08-17,0
618,393,2021-08-17,0
581,274,2021-08-17,0
216,105,2021-08-17,0
895,20,2021-08-17,0
801,238,2021-08-17,0
77,161,2021-08-17,0
622,304,2021-08-17,0
980,162,2021-08-17,0
342,433,2021-08-17,0
339,14,2021-08-17,0
284,446,2021-08-17,0
509,98,2021-08-17,0
99,217,2021-08-17,0
893,409,2021-08-17,0
87,95,2021-08-17,0
511,253,2021-08-17,0
92,2,2021-08-17,0
725,75,2021-08-17,1
437,272,2021-08-17,0
638,237,2021-08-17,0
446,78,2021-08-17,0
747,355,2021-08-17,0
465,52,2021-08-17,0
607,490,2021-08-17,1
279,63,2021-08-17,0
680,307,2021-08-17,0
777,249,2021-08-17,0
693,487,2021-08-17,0
491,467,2021-08-17,0
982,397,2021-08-17,0
469,302,2021-08-17,1
868,220,2021-08-17,0
309,180,2021-08-17,0
867,220,2021-08-17,0
427,200,2021-08-17,0
797,345,2021-08-17,0
119,231,2021-08-17,0
883,391,2021-08-17,0
125,178,2021-08-17,0
660,316,2021-08-17,0
818,394,2021-08-17,0
953,402,2021-08-17,1
840,73,2021-08-17,0
948,313,2021-08-17,0
622,23,2021-08-17,0
761,22,2021-08-17,1
211,215,2021-08-17,0
600,391,2021-08-17,0
952,57,2021-08-17,0
13,449,2021-08-17,0
926,287,2021-08-17,0
683,364,2021-08-17,0
387,496,2021-08-17,0
690,256,2021-08-17,0
795,380,2021-08-17,0
585,213,2021-08-17,0
800,410,2021-08-17,0
665,307,2021-08-17,0
232,277,2021-08-17,1
498,315,2021-08-17,0
274,276,2021-08-17,0
33,47,2021-08-17,0
288,371,2021-08-17,0
446,233,2021-08-17,0
675,116,2021-08-17,0
548,197,2021-08-17,0
232,34,2021-08-17,0
718,5,2021-08-17,0
26,265,2021-08-17,0
32,228,2021-08-17,0
257,193,2021-08-17,0
687,499,2021-08-17,0
729,368,2021-08-17,0
908,141,2021-08-17,0
900,253,2021-08-17,0
81,486,2021-08-17,0
829,479,2021-08-17,0
87,264,2021-08-17,0
594,256,2021-08-17,0
398,439,2021-08-17,0
134,54,2021-08-17,0
968,40,2021-08-17,0
520,348,2021-08-17,0
947,238,2021-08-17,0
769,69,2021-08-17,0
951,23,2021-08-17,0
430,384,2021-08-17,0
301,207,2021-08-17,0
725,296,2021-08-17,0
185,298,2021-08-17,0
814,132,2021-08-17,0
799,163,2021-08-17,0
235,149,2021-08-17,0
603,71,2021-08-17,0
389,450,2021-08-17,1
0,71,2021-08-17,0
718,202,2021-08-17,0
568,277,2021-08-17,0
454,384,2021-08-17,0
935,409,2021-08-17,0
610,410,2021-08-17,0
814,135,2021-08-17,0
413,187,2021-08-17,0
254,263,2021-08-17,0
588,178,2021-08-17,0
178,262,2021-08-17,0
472,84,2021-08-17,0
841,132,2021-08-17,0
87,69,2021-08-17,0
799,16,2021-08-17,0
247,125,2021-08-17,0
684,451,2021-08-17,0
13,308,2021-08-17,0
349,469,2021-08-17,0
825,349,2021-08-17,0
2,140,2021-08-17,0
841,13,2021-08-17,0
115,261,2021-08-17,0
548,190,2021-08-17,0
703,341,2021-08-17,0
841,143,2021-08-17,0
272,229,2021-08-17,0
83,195,2021-08-17,0
187,145,2021-08-17,0
933,270,2021-08-17,0
894,394,2021-08-17,0
339,276,2021-08-17,0
594,391,2021-08-17,0
563,392,2021-08-17,0
939,357,2021-08-17,0
814,218,2021-08-17,0
585,43,2021-08-17,0
190,112,2021-08-17,0
54,276,2021-08-17,0
754,367,2021-08-17,0
881,415,2021-08-17,0
582,305,2021-08-17,0
237,208,2021-08-17,0
926,429,2021-08-17,0
749,170,2021-08-17,0
383,79,2021-08-17,0
393,397,2021-08-17,0
984,290,2021-08-17,0
592,338,2021-08-17,0
615,497,2021-08-17,0
757,155,2021-08-17,0
944,160,2021-08-17,1
868,360,2021-08-17,0
525,40,2021-08-17,0
588,307,2021-08-17,0
751,472,2021-08-17,0
286,149,2021-08-17,1
395,436,2021-08-17,0
8,129,2021-08-17,0
996,15,2021-08-17,0
651,422,2021-08-17,0
873,219,2021-08-17,0
659,322,2021-08-17,0
634,275,2021-08-17,0
737,88,2021-08-17,0
640,233,2021-08-17,1
281,204,2021-08-17,0
189,255,2021-08-17,0
598,360,2021-08-17,0
686,292,2021-08-17,0
133,397,2021-08-17,0
192,305,2021-08-17,0
221,348,2021-08-17,0
33,484,2021-08-17,0
956,287,2021-08-17,0
413,187,2021-08-17,0
291,22,2021-08-17,0
846,485,2021-08-17,0
62,186,2021-08-17,0
847,390,2021-08-17,0
668,65,2021-08-17,0
158,81,2021-08-17,0
772,64,2021-08-17,0
182,89,2021-08-17,0
742,113,2021-08-17,0
193,74,2021-08-17,0
969,260,2021-08-17,0
878,351,2021-08-17,0
572,62,2021-08-17,0
384,206,2021-08-17,0
870,470,2021-08-17,0
935,458,2021-08-17,0
53,417,2021-08-17,0
210,440,2021-08-17,0
368,198,2021-08-17,0
73,385,2021-08-17,0
982,373,2021-08-17,0
78,300,2021-08-17,0
915,276,2021-08-17,0
294,415,2021-08-17,0
140,423,2021-08-17,0
829,495,2021-08-17,0
570,235,2021-08-17,0
57,237,2021-08-17,0
825,58,2021-08-17,0
489,266,2021-08-17,0
514,339,2021-08-17,0
416,214,2021-08-17,0
603,481,2021-08-17,0
136,148,2021-08-17,0
767,97,2021-08-17,0
549,317,2021-08-17,0
911,357,2021-08-17,0
397,301,2021-08-17,0
469,158,2021-08-17,0
412,469,2021-08-17,1
517,371,2021-08-17,0
263,291,2021-08-17,1
929,45,2021-08-17,0
661,217,2021-08-17,0
727,101,2021-08-17,1
985,321,2021-08-17,0
207,460,2021-08-17,0
433,388,2021-08-17,1
378,45,2021-08-17,0
579,60,2021-08-17,0
27,366,2021-08-17,0
441,3,2021-08-17,1
70,108,2021-08-17,0
709,55,2021-08-17,0
956,267,2021-08-17,0
201,213,2021-08-17,0
274,318,2021-08-17,0
569,497,2021-08-17,0
995,218,2021-08-17,0
446,199,2021-08-17,0
642,211,2021-08-17,0
876,37,2021-08-17,0
662,390,2021-08-17,0
708,242,2021-08-17,0
133,142,2021-08-17,0
499,103,2021-08-17,0
689,486,2021-08-17,0
806,445,2021-08-17,0
955,139,2021-08-17,0
614,483,2021-08-17,1
922,325,2021-08-17,0
501,229,2021-08-17,0
452,127,2021-08-17,0
858,354,2021-08-17,0
512,263,2021-08-17,0
125,356,2021-08-17,0
673,458,2021-08-17,0
856,298,2021-08-17,0
681,80,2021-08-17,0
550,28,2021-08-17,0
796,360,2021-08-17,0
848,224,2021-08-17,0
957,320,2021-08-17,0
52,209,2021-08-17,0
91,154,2021-08-17,0
831,399,2021-08-17,0
801,493,2021-08-17,0
519,351,2021-08-17,0
118,301,2021-08-17,0
622,408,2021-08-17,0
189,213,2021-08-17,0
632,434,2021-08-17,0
212,456,2021-08-17,0
11,334,2021-08-17,0
149,207,2021-08-17,0
286,76,2021-08-17,1
735,478,2021-08-17,0
196,336,2021-08-17,0
591,299,2021-08-17,0
247,123,2021-08-17,0
746,447,2021-08-17,0
196,310,2021-08-17,0
130,36,2021-08-17,0
986,173,2021-08-17,0
844,297,2021-08-17,0
115,15,2021-08-17,0
469,233,2021-08-17,1
81,148,2021-08-17,1
846,239,2021-08-17,1
325,223,2021-08-17,0
895,15,2021-08-17,0
750,81,2021-08-17,0
958,189,2021-08-17,0
351,11,2021-08-17,0
636,169,2021-08-17,0
185,486,2021-08-17,0
105,299,2021-08-17,0
346,225,2021-08-17,0
844,332,2021-08-17,0
312,360,2021-08-17,1
98,300,2021-08-17,1
163,261,2021-08-17,0
909,440,2021-08-17,0
838,444,2021-08-17,0
558,462,2021-08-17,0
697,84,2021-08-17,0
570,258,2021-08-17,0
335,55,2021-08-17,0
412,466,2021-08-17,0
124,37,2021-08-17,0
641,55,2021-08-17,0
925,156,2021-08-17,1
295,259,2021-08-17,0
199,431,2021-08-17,0
655,253,2021-08-17,0
679,65,2021-08-17,0
498,287,2021-08-17,0
9,309,2021-08-17,0
487,425,2021-08-17,0
998,477,2021-08-17,0
673,48,2021-08-17,0
731,98,2021-08-17,0
354,323,2021-08-17,0
714,219,2021-08-17,0
721,139,2021-08-17,0
38,386,2021-08-17,0
834,129,2021-08-17,0
363,301,2021-08-17,0
935,425,2021-08-17,0
923,174,2021-08-17,0
220,235,2021-08-17,1
54,321,2021-08-17,0
351,86,2021-08-17,0
137,290,2021-08-17,0
767,105,2021-08-17,0
982,56,2021-08-17,0
398,182,2021-08-17,0
226,279,2021-08-17,0
17,303,2021-08-17,0
756,55,2021-08-17,0
812,255,2021-08-17,0
71,115,2021-08-17,0
735,120,2021-08-17,0
381,318,2021-08-17,0
862,348,2021-08-17,0
391,5,2021-08-17,0
108,441,2021-08-17,0
912,418,2021-08-17,0
674,199,2021-08-17,0
670,126,2021-08-17,0
113,447,2021-08-17,1
348,202,2021-08-17,1
433,454,2021-08-17,0
294,497,2021-08-17,0
424,158,2021-08-17,0
188,350,2021-08-17,0
605,293,2021-08-17,0
679,90,2021-08-17,0
230,157,2021-08-17,0
813,180,2021-08-17,0
889,265,2021-08-17,0
41,385,2021-08-17,0
290,344,2021-08-17,0
236,194,2021-08-17,0
609,299,2021-08-17,0
369,52,2021-08-17,0
804,27,2021-08-17,0
389,409,2021-08-17,0
992,371,2021-08-17,0
789,196,2021-08-17,0
804,335,2021-08-17,0
338,306,2021-08-17,0
118,74,2021-08-17,1
315,163,2021-08-17,0
61,237,2021-08-17,0
231,101,2021-08-17,0
150,363,2021-08-17,0
656,208,2021-08-17,1
73,480,2021-08-17,0
153,66,2021-08-17,0
654,241,2021-08-17,1
839,413,2021-08-17,1
526,469,2021-08-17,0
880,487,2021-08-17,0
488,414,2021-08-17,0
480,352,2021-08-17,0
570,266,2021-08-17,0
389,420,2021-08-17,0
661,105,2021-08-17,0
795,95,2021-08-17,0
723,368,2021-08-17,0
985,153,2021-08-17,0
897,251,2021-08-17,0
881,210,2021-08-17,0
978,496,2021-08-17,0
618,394,2021-08-17,0
905,446,2021-08-17,0
925,292,2021-08-17,0
71,285,2021-08-17,0
237,279,2021-08-17,0
795,116,2021-08-17,0
333,278,2021-08-17,0
367,459,2021-08-17,0
278,134,2021-08-17,0
906,10,2021-08-17,0
187,215,2021-08-17,0
41,475,2021-08-17,0
419,181,2021-08-17,0
439,175,2021-08-17,0
135,153,2021-08-17,0
908,98,2021-08-17,0
79,361,2021-08-17,0
655,221,2021-08-17,0
464,307,2021-08-17,0
396,71,2021-08-17,0
800,400,2021-08-17,0
593,72,2021-08-17,0
792,123,2021-08-17,0
969,415,2021-08-17,0
812,256,2021-08-17,0
622,211,2021-08-17,1
37,97,2021-08-17,0
894,442,2021-08-17,0
935,194,2021-08-17,0
120,147,2021-08-17,0
179,411,2021-08-17,0
36,220,2021-08-17,1
449,317,2021-08-17,0
650,233,2021-08-17,0
806,288,2021-08-17,0
38,31,2021-08-17,0
504,208,2021-08-17,0
365,108,2021-08-17,0
260,126,2021-08-17,1
919,378,2021-08-17,0
962,52,2021-08-17,0
459,392,2021-08-17,0
708,357,2021-08-17,0
346,235,2021-08-17,0
545,385,2021-08-17,0
319,181,2021-08-17,0
953,336,2021-08-17,0
736,370,2021-08-17,0
178,458,2021-08-17,0
576,251,2021-08-17,0
570,139,2021-08-17,0
64,391,2021-08-17,0
208,320,2021-08-17,0
105,183,2021-08-17,1
220,323,2021-08-17,0
334,359,2021-08-17,0
345,129,2021-08-17,0
709,210,2021-08-17,0
595,262,2021-08-17,0
503,388,2021-08-17,0
54,344,2021-08-17,0
487,487,2021-08-17,0
793,184,2021-08-17,0
370,445,2021-08-17,0
664,495,2021-08-17,0
650,366,2021-08-17,0
345,257,2021-08-17,0
575,199,2021-08-17,0
826,142,2021-08-17,0
617,431,2021-08-17,0
388,291,2021-08-17,0
519,8,2021-08-17,0
990,43,2021-08-17,0
574,17,2021-08-17,0
687,21,2021-08-17,0
709,99,2021-08-17,0
691,306,2021-08-17,0
769,294,2021-08-17,0
10,140,2021-08-17,0
506,306,2021-08-17,0
237,336,2021-08-17,0
765,200,2021-08-17,0
364,263,2021-08-17,0
965,359,2021-08-17,1
157,4,2021-08-17,0
665,341,2021-08-17,0
816,274,2021-08-17,0
94,325,2021-08-17,0
626,97,2021-08-17,0
807,292,2021-08-17,0
852,477,2021-08-17,0
613,279,2021-08-17,0
371,106,2021-08-17,0
858,205,2021-08-17,0
915,284,2021-08-17,0
